Unnamed: 0,num_rooms,size_sqft,age,num_bathrooms
5404,9,8314,58,1
7219,8,3419,0,4
7502,9,7077,31,3
2942,5,1421,59,3
6301,4,8927,84,1
86,7,8099,44,4
2308,8,2014,10,2
2677,7,426,37,2
8216,4,2213,17,1
7729,6,1918,8,3
2594,6,9802,60,2
5884,4,9471,19,3
1029,2,3090,35,3
136,6,6675,42,4
6831,4,697,48,2
7814,8,2052,23,2
2854,3,9211,8,3
4409,6,8463,23,4
1200,3,8979,23,2
4717,3,1904,85,1
9517,7,6858,3,2
6594,8,6048,5,4
566,5,6282,68,3
7328,1,9278,7,4
5430,9,6899,79,1
3927,9,2047,41,3
6055,7,8975,27,3
7589,7,2974,97,1
7122,9,1053,86,4
6572,5,7672,15,1
6535,6,4047,29,4
8913,6,4454,65,2
8275,6,8712,65,2
2330,6,3102,24,4
3515,2,7995,92,1
2187,4,6194,43,3
195,1,5918,61,1
7257,6,9847,62,1
5666,6,4352,83,3
5059,9,6741,92,4
802,3,1761,67,2
8848,2,6649,78,2
9928,1,7926,62,2
2068,8,2868,22,1
9082,2,702,47,2
8744,3,2846,65,1
644,1,2363,59,1
9374,8,3885,79,4
5103,7,6645,93,2
5460,7,3937,55,4
1637,2,3735,53,1
120,2,2666,75,4
2981,8,8118,15,1
5069,8,814,10,4
3074,2,7847,34,1
8927,5,886,90,1
3278,7,3312,81,3
2135,6,6706,24,4
8941,1,6934,41,3
4970,6,440,64,1
6195,6,5112,77,3
134,3,3278,96,2
7731,7,5460,98,2
5324,6,2359,55,3
9640,3,2328,3,1
6160,6,1590,57,1
2559,5,3705,86,3
62,8,2645,43,4
1358,4,1167,97,1
6725,4,5807,27,4
2467,4,1789,32,3
679,1,2327,15,1
6797,7,2016,38,3
741,5,8082,86,4
5307,5,3528,98,4
7627,8,6286,0,3
3641,7,9517,11,1
444,9,4996,82,4
8140,9,8328,37,1
3258,4,9679,79,1
4663,6,2707,37,3
1873,7,1586,83,4
6366,4,3242,25,4
2596,8,9755,92,3
1717,6,8481,74,1
2912,3,4713,11,3
2843,6,9957,80,2
4027,2,9370,88,1
5488,4,8832,92,2
8634,5,5396,11,4
8037,3,488,38,1
9232,7,9416,87,1
489,3,2024,15,4
493,4,4581,43,1
690,3,5805,51,1
3821,1,3898,28,4
602,4,1275,64,1
1911,2,3584,6,3
1014,4,8133,10,4
6156,4,3275,8,2
1993,5,6787,24,4
5769,1,7234,75,4
3757,3,5053,7,3
2366,8,679,29,1
5283,1,2834,23,3
4370,4,7903,68,3
6883,5,6577,16,3
7011,5,6762,0,4
1361,7,4116,56,4
8461,2,2337,12,3
1526,4,5584,21,1
1327,2,3922,59,2
8507,1,713,69,4
9031,8,9587,9,2
1551,8,2400,65,1
7769,6,6874,63,3
9908,8,1322,43,3
1337,6,9544,2,2
3901,4,5188,61,3
3010,5,327,57,2
5041,9,3015,33,2
8825,3,1283,86,3
2250,5,9763,47,3
6533,2,5802,72,4
5039,4,6722,17,1
2346,7,1053,91,2
9282,7,3154,33,4
5485,7,3208,77,1
2784,1,1212,65,2
5119,5,4785,3,4
7550,1,9776,26,1
5555,5,1935,21,1
5599,5,9752,64,1
7630,9,4101,0,4
150,7,7095,99,2
2804,3,5491,35,3
5874,7,8003,83,3
2086,6,9299,62,1
3751,3,2384,84,2
5612,8,5101,93,2
2259,1,7757,4,3
4017,4,5679,89,4
6113,7,6914,86,1
6058,9,351,45,3
2424,6,2437,29,2
8034,4,5752,57,2
3856,5,8084,10,4
859,9,5077,28,3
8170,2,1977,64,2
7591,6,9140,80,3
8097,2,2880,97,1
7320,4,351,77,1
8563,9,5021,68,4
4739,6,9821,99,3
8594,7,512,87,3
4462,3,7133,50,4
5528,8,2556,58,2
1364,3,2855,44,1
1779,6,6852,45,4
9221,3,8140,78,2
4785,1,6119,66,4
6334,6,2801,51,4
1818,5,3170,78,1
7799,4,1530,49,2
4937,8,421,11,3
2704,1,8623,57,2
5285,9,922,92,1
175,6,4606,82,3
7481,2,1015,93,2
2093,9,2886,22,3
8750,5,4410,62,1
3491,2,605,51,2
1920,4,4011,64,2
82,1,4168,59,3
816,9,2753,29,2
8601,7,5348,90,2
7354,5,9238,86,4
4396,3,3476,53,3
9181,6,5105,44,3
5568,8,1729,54,3
283,1,4842,47,3
4120,2,7524,73,2
7480,6,9602,0,2
609,2,2783,17,3
2915,2,4531,5,4
1813,7,8239,11,2
1271,6,3387,93,2
5924,1,8594,43,1
9595,7,6228,71,1
2994,4,2158,71,2
7109,7,8546,28,1
8613,2,6328,83,1
7356,5,6039,20,2
2642,7,4528,59,3
6553,9,851,11,3
4508,7,5791,6,2
2305,3,7756,28,1
6502,1,9850,78,4
6260,6,6595,89,4
4195,3,1295,63,4
5562,1,9033,40,3
4840,2,6107,14,1
4655,3,4691,99,1
8147,5,4410,90,4
4168,5,1808,18,4
3849,8,2694,78,4
9847,5,5441,42,4
8401,3,1715,37,1
5253,7,2133,50,4
7884,5,3895,47,1
5533,8,5161,14,2
2414,6,6431,51,1
3554,2,6967,79,2
4691,7,1621,0,1
4498,7,9216,76,3
2195,8,9168,54,2
5045,8,5432,63,3
2600,1,7439,2,1
1518,8,7237,41,1
4764,9,9951,52,4
4314,7,4082,1,1
3366,5,9218,14,4
6065,5,8916,74,4
6582,4,9392,5,3
2633,9,1657,17,4
7337,9,6769,32,3
5633,5,7648,37,2
9168,4,2845,79,3
8789,9,6880,78,3
2434,5,748,0,4
8277,9,7454,27,4
6758,6,5600,57,2
6611,7,432,52,2
4520,3,2135,81,1
5587,7,9493,13,4
3545,9,8049,17,3
5965,1,8335,43,1
5992,5,8718,94,3
8805,7,2682,99,3
5531,2,4658,93,1
5444,6,2920,62,1
517,1,8031,51,1
6110,2,503,62,2
6864,2,9221,26,4
7960,1,8490,17,3
1415,9,6997,84,4
4664,2,363,34,1
4456,7,2957,30,3
2761,4,502,35,1
4855,5,1750,50,4
127,7,7969,28,3
3474,7,3540,38,4
7969,1,430,71,2
4310,7,4113,79,2
2438,6,2102,19,3
3765,3,4260,7,3
6876,3,9874,82,2
5896,3,3250,93,2
5840,5,4758,49,4
8842,8,8855,44,1
9770,2,8721,86,1
1473,8,5644,88,4
4821,9,8874,25,2
6915,5,5408,70,4
3560,9,5988,1,3
3951,3,2246,34,3
49,8,9510,84,4
5437,7,9669,42,1
9897,6,3686,60,4
887,6,2977,71,2
2616,8,4338,92,1
516,8,7904,5,3
3168,5,3648,52,3
2949,1,2909,30,3
1424,8,8251,28,4
139,5,6801,69,1
1924,6,7438,25,4
2378,4,378,90,2
3197,3,8572,63,2
5131,3,5183,28,1
112,4,8136,78,2
4559,4,2564,28,3
4595,8,402,93,1
7997,5,634,47,4
3250,4,7475,42,1
4690,4,1047,61,2
8115,8,1904,17,4
7767,4,1221,53,1
4546,6,3647,10,4
7084,4,1400,86,3
3277,3,6776,10,4
7542,6,482,77,3
6593,4,5237,70,4
4068,9,4362,74,2
4408,5,2619,8,1
8644,3,8273,47,1
8588,8,4272,99,4
7384,3,5160,25,2
3222,2,7235,42,4
8210,1,9555,95,4
451,6,8930,53,4
3731,3,4740,53,2
8953,6,9819,38,4
4986,1,9960,24,2
3663,1,5549,7,4
2763,3,888,75,4
658,8,5702,74,1
7678,2,3537,70,2
7676,1,6697,79,1
4620,4,1506,72,4
999,3,9038,23,4
389,8,2353,34,4
3407,8,4637,51,3
1476,4,8448,13,3
2240,1,3276,78,1
2386,8,2920,9,2
9139,9,7738,88,2
992,7,7476,36,2
4997,3,2797,65,2
3922,8,9301,72,4
2972,9,7961,73,4
3386,9,382,24,3
7885,7,5210,13,4
8812,9,439,40,1
4769,6,7904,62,2
1293,5,9200,90,2
1824,6,682,22,3
2873,6,8616,62,3
4173,6,3747,2,1
2535,1,6526,84,3
9132,2,6965,22,3
1907,2,3958,91,3
42,4,3430,27,2
9491,1,7280,8,4
368,3,9111,20,3
1151,5,6522,83,4
7752,9,7836,98,1
6358,9,9634,88,1
5912,1,354,2,4
6507,9,6232,78,4
7525,4,2611,82,2
4160,8,4380,20,4
4287,8,3137,60,2
7775,2,6568,83,4
6714,6,9953,64,3
174,1,5752,98,2
1903,9,2342,95,1
1099,5,8883,29,3
8114,7,610,91,4
3408,1,5394,69,3
1538,5,3983,22,2
2292,6,4271,53,4
9300,1,5170,82,4
1363,6,7076,15,4
7188,8,4029,93,1
6627,1,7213,93,3
5260,4,9342,29,2
6815,7,2497,58,3
9461,3,1525,76,3
680,9,5513,58,2
9315,4,1482,9,2
9298,3,2078,80,1
3664,1,7499,63,4
1661,9,3115,13,2
508,8,3171,34,1
166,3,6544,28,3
5497,2,4289,53,2
8299,1,6025,23,1
1006,3,3421,93,3
9739,3,3958,91,2
1914,9,6462,41,1
3494,1,1874,5,4
9633,1,8861,64,1
9750,2,3400,88,3
6444,9,2840,60,3
4990,7,4047,8,3
2536,9,3276,91,3
1104,8,1386,83,4
3875,3,6580,70,2
7523,2,7968,10,1
1752,8,2898,92,2
5310,9,5435,81,2
7296,5,1164,61,1
2916,3,3077,18,2
8974,9,9936,28,1
5754,7,8116,2,4
152,3,889,90,1
7690,2,9830,25,2
5679,9,8198,75,4
3907,5,8747,93,2
9135,5,4050,93,1
2552,8,4475,47,4
2773,4,1335,67,1
6098,7,7928,95,4
3551,6,4405,25,3
3722,2,9194,61,1
9870,6,3094,69,3
520,6,1612,85,1
8033,5,9932,75,2
4538,9,5977,4,1
6778,2,4620,68,4
1822,2,1398,62,3
4086,3,9309,15,4
6148,3,683,15,3
8742,6,6064,20,1
9472,4,4942,89,2
7741,6,6383,61,4
309,9,4991,64,2
7720,5,9303,93,3
8222,4,9453,96,3
8656,1,3397,92,3
3599,9,7527,44,4
3622,6,8953,74,4
3811,4,8000,63,1
3450,1,534,97,3
4591,6,5932,79,3
205,3,7033,70,3
9840,6,9857,42,3
1135,3,5991,39,3
9384,5,414,79,2
2749,2,1350,64,1
3613,8,4754,94,2
305,7,4899,53,1
1849,7,373,35,2
7669,6,7197,11,2
1988,7,6472,37,2
3240,3,905,62,1
2798,3,4784,13,1
4515,6,1865,75,3
5630,5,2826,54,2
9372,1,9719,70,4
3109,4,7435,21,1
4939,9,6930,60,4
4059,6,8457,55,1
1987,8,6402,93,3
7157,4,2296,41,1
8874,2,4562,43,1
6613,8,1387,36,4
383,5,1104,93,3
5634,3,875,50,4
4307,8,3832,24,3
3388,6,8972,97,2
3156,1,5278,17,2
9995,1,7344,2,2
2727,4,4797,15,4
6333,3,6591,96,3
9899,1,2639,62,4
8751,3,1645,77,3
8302,3,3438,67,2
6037,4,1444,55,3
3832,3,9880,60,2
8917,1,2056,3,4
4776,7,3805,42,2
4276,6,1264,36,2
253,1,6145,23,4
7895,9,4477,7,1
9590,8,9009,75,2
7288,1,4063,44,1
278,5,9172,3,2
3252,5,7075,92,4
2480,7,6696,79,2
289,2,4511,16,3
6086,3,2083,22,3
3075,6,9371,36,3
8123,4,8317,86,3
7598,4,2121,51,2
6403,8,6274,6,3
5089,9,3086,59,3
7283,1,7374,14,4
9717,8,5035,3,3
8402,2,6674,33,1
6121,2,4425,22,4
7754,6,7060,22,1
270,4,1745,81,4
6009,5,6067,17,4
4570,4,9550,56,4
9116,9,1006,43,3
9803,2,9315,40,1
2971,2,4670,88,4
6193,9,8428,94,1
8768,1,3458,58,1
4207,4,7237,0,3
3218,5,9396,8,1
1391,2,6230,54,1
3975,9,5235,31,2
4316,9,8904,73,3
7959,7,1972,81,3
7344,2,9396,52,3
7448,1,2521,62,3
83,5,3437,60,4
873,4,5241,23,4
9605,9,5684,71,4
7635,1,8254,38,4
4557,5,5131,41,1
4500,4,2896,71,2
4647,2,6687,20,3
2038,1,3062,72,3
9694,9,8573,66,2
6909,1,8164,69,1
2450,5,358,71,2
3954,5,2721,55,1
2329,7,7184,7,4
9124,4,8344,61,4
7044,9,1141,51,2
5042,5,9125,85,2
9364,8,4011,63,4
4746,1,5230,26,4
9367,2,5758,26,2
9402,1,9095,22,3
6491,2,3459,61,3
6637,2,1210,41,2
7225,9,3811,11,2
2401,3,2271,61,3
5520,9,1950,86,1
1216,1,4752,96,2
8695,6,8498,27,4
6020,4,9996,8,2
6865,4,4649,27,2
1064,4,5668,57,3
3786,4,9152,38,1
4410,8,5521,22,3
6859,3,5241,8,3
6760,2,7106,80,2
5523,4,7569,86,1
5996,3,4504,58,2
8833,4,1075,63,2
5888,7,8871,86,3
2161,1,4586,27,4
3008,7,4961,5,2
1105,3,6659,53,2
6654,9,3969,46,3
692,8,5209,43,2
9957,8,1055,21,4
4956,8,3702,21,3
6597,5,4736,7,1
8480,2,4847,53,1
4369,4,3098,96,1
2765,6,8687,65,2
3929,9,827,73,4
7134,9,1794,73,2
8735,4,7930,67,1
7530,6,1663,25,3
7528,8,9879,32,1
628,2,3760,70,4
2451,8,4556,18,2
6239,6,3773,72,4
7012,1,1958,40,1
3824,3,6858,95,3
8977,3,5547,56,1
2652,5,5733,68,4
9107,3,8125,53,1
3743,6,9031,57,4
2176,8,7730,55,4
9906,7,7601,49,3
9263,8,6627,4,1
3318,9,6457,42,2
6343,4,7988,83,3
2787,5,5999,85,2
4105,7,2044,16,1
6355,1,6447,14,2
1676,6,7270,9,2
3947,8,2365,52,1
4444,9,4351,93,2
2936,5,854,19,4
9005,4,3255,91,1
7766,7,8209,80,3
5722,1,2379,70,3
7441,8,4734,45,1
2503,6,6648,60,1
8482,4,8319,79,2
2369,9,2258,56,3
4967,5,1082,57,1
5883,6,8580,24,1
2217,7,8066,19,2
5847,3,2138,20,4
2218,1,9069,79,2
3326,7,929,82,3
6733,9,9836,37,1
3583,1,6714,31,4
9824,7,8206,95,2
3619,6,5537,46,2
7707,1,9934,58,1
6432,9,1868,39,2
3115,1,7416,29,2
85,9,6436,86,4
5973,7,4550,4,4
2801,3,1954,47,2
3671,6,7339,20,1
3667,6,8312,8,1
9794,8,2563,68,1
5158,9,5373,44,3
5725,9,4262,29,3
4590,2,7351,53,4
2019,9,7414,29,4
7831,4,9014,31,1
2525,9,9620,48,1
8286,3,2155,90,2
9206,1,7811,97,1
3212,2,6425,40,4
519,5,2561,74,2
5366,6,6548,62,1
6762,2,2706,59,1
2895,5,5722,3,2
244,1,493,12,3
5930,4,8049,62,2
4714,9,7996,85,2
9567,9,326,10,1
3425,3,6831,48,2
6931,7,5886,28,1
6720,6,8222,86,1
7410,6,1841,15,3
6177,2,7547,74,2
7250,5,5343,69,4
5509,6,8224,56,4
2001,5,6321,39,1
885,8,8381,4,4
869,6,3433,30,4
9688,3,6726,82,2
5720,7,2776,60,1
356,1,1299,16,4
9907,5,648,33,3
5451,3,704,3,4
8193,5,8303,28,2
6438,4,8235,52,2
7704,2,2960,14,4
1275,4,8379,55,4
1890,6,6454,67,2
8686,2,2116,84,1
6568,3,2578,74,3
9623,2,9464,31,1
3563,3,2593,25,1
5787,5,756,72,2
4958,1,9243,33,2
1546,5,3895,18,2
2380,9,8267,89,3
3823,2,3818,91,3
3232,8,7325,10,2
8399,8,3523,67,3
3306,3,6686,46,3
492,6,8147,75,4
3499,9,8064,43,1
6664,3,6347,45,1
1116,4,5810,88,2
5637,5,3643,82,4
8774,9,9167,0,1
6146,5,5477,47,2
9867,6,7292,31,4
8775,3,9493,1,4
6707,9,384,11,1
9948,1,6759,39,4
7965,1,9550,25,4
3645,3,3798,55,2
2500,7,6325,33,2
5677,3,6426,26,3
5241,5,4727,40,3
6518,3,1976,65,3
2783,9,5140,42,4
6158,5,7998,62,1
3809,3,1609,96,4
9428,3,3347,56,4
9524,1,6205,47,2
8599,9,2991,62,4
1696,8,6201,16,2
5685,4,9390,51,4
8367,5,8660,25,2
5939,2,1919,56,3
2052,4,9901,15,1
1776,7,8026,23,4
6560,8,2486,42,3
3313,4,824,91,1
4781,3,9798,44,2
8538,5,8570,19,2
6781,9,8964,60,3
1592,2,8364,55,1
1723,3,9855,2,3
215,9,897,58,3
6326,8,3049,30,2
8256,3,2933,76,4
490,8,6527,59,1
9133,7,4946,48,3
3483,9,7934,59,4
5102,9,2931,88,4
5187,8,659,40,2
3431,2,4220,66,2
9198,5,4941,53,2
7710,2,3986,19,3
5513,8,3860,27,4
25,7,6473,18,4
3512,3,6976,52,2
2409,8,4159,5,2
3270,4,6268,43,1
5209,3,1309,73,1
8711,8,2309,44,1
1552,7,7429,91,1
9197,3,7503,13,3
8621,9,8063,74,2
3871,6,4079,82,3
3402,2,447,72,2
4529,9,1930,20,4
979,2,9590,86,4
2655,5,1652,23,1
1847,4,2633,83,2
7964,5,6910,71,4
8240,7,4936,55,3
7145,4,8791,67,2
7299,8,2997,55,4
5721,8,3435,93,3
515,9,2157,59,2
8745,9,5928,8,2
8297,2,3239,50,3
1102,1,596,23,3
3276,3,8310,9,4
7217,1,2909,6,1
7389,5,9316,74,4
9077,1,7114,15,1
8337,3,1104,80,2
3996,4,6713,94,1
194,9,1245,12,4
4711,5,1775,58,1
643,8,3951,88,3
9089,9,8880,13,3
3285,7,1590,50,1
3116,7,9983,4,4
6476,9,8511,23,3
3575,4,7421,12,3
9023,3,1441,24,3
4320,8,1423,84,3
9992,9,1064,67,3
2207,3,8729,56,3
4552,3,6514,80,4
7316,7,4847,60,2
3718,2,4107,38,2
972,2,4437,86,4
4579,8,9005,88,1
719,3,3574,95,2
9017,8,8267,37,4
6155,3,4767,38,4
9430,4,2306,6,2
3896,9,9047,60,3
2803,4,2148,28,1
2566,9,5672,77,2
4025,7,1959,42,1
6198,8,2756,32,1
32,5,2515,58,1
8307,2,9681,92,2
8831,2,7153,19,4
9818,3,657,51,1
4063,3,8105,47,4
8948,3,6284,53,1
5540,9,6956,74,1
1697,2,8231,77,2
2792,3,9194,19,3
2222,9,4673,48,3
5818,9,9510,72,1
9662,9,6279,58,2
3764,2,8857,48,3
3866,6,2581,31,4
6421,9,3267,79,1
9399,7,6121,43,2
8938,9,7720,58,2
6671,7,8175,39,4
7978,9,1617,6,1
3758,2,8581,34,2
9774,8,6668,76,2
3227,9,7971,50,1
7802,8,1776,47,4
3923,7,3388,70,3
3904,8,3510,78,2
2277,8,4956,37,1
6810,9,3674,31,4
1401,8,9675,90,1
739,5,3051,57,2
4266,5,3483,59,1
9861,2,9351,60,2
7352,2,9644,39,2
7518,1,6632,58,4
3851,5,9652,1,2
8631,3,9545,67,4
2661,4,4724,37,1
6504,4,2926,8,2
9799,8,1133,44,4
674,6,2037,51,3
7105,8,9230,51,3
6360,3,3575,21,1
3841,7,4269,16,1
1815,1,7706,76,3
9489,3,8470,4,1
9838,6,6268,31,2
9201,7,1049,8,1
4653,5,6560,66,1
8692,6,902,54,3
2100,4,575,83,2
7711,5,5537,0,4
1673,3,8060,3,2
2101,5,7498,38,1
4213,3,1744,37,4
6958,5,6859,6,2
1548,6,721,94,4
9550,8,3955,5,3
3323,9,1719,43,1
9583,2,9300,5,2
355,1,8499,41,4
5184,1,3432,78,4
1461,2,6213,54,3
7624,9,6029,72,4
9385,6,5641,19,3
3220,8,3204,43,2
939,6,6450,4,1
5147,5,6235,63,4
5923,5,8315,57,1
7883,1,6893,25,2
1751,9,4293,8,2
9468,8,5148,26,1
7597,2,7713,17,2
1772,1,508,51,4
1196,2,4017,84,1
1878,2,1912,75,1
2668,2,2707,31,1
3171,6,8512,75,1
2016,9,1682,40,2
2005,4,3794,16,4
8272,2,5651,84,2
3893,5,3466,47,3
9991,5,9429,23,3
3237,9,5241,47,3
4424,4,4236,40,4
4744,6,2886,13,3
2078,9,9004,89,2
5219,6,3862,14,3
396,4,8712,54,2
2788,7,6222,83,3
8877,9,1298,96,4
8638,4,1290,83,1
4072,5,9406,83,3
5574,4,8620,87,1
8369,5,5024,54,3
9507,8,3914,67,4
5355,6,5668,92,2
7233,2,831,4,3
9483,3,6216,3,2
6820,2,5480,96,1
1519,2,3441,1,3
8196,9,7342,44,3
1378,3,7111,1,2
5672,2,4026,46,3
1023,1,9931,57,2
2587,3,5121,14,2
7042,2,6022,53,3
5621,4,9342,25,4
7637,3,6779,48,4
5008,6,5915,16,4
2857,3,4069,81,4
8254,6,760,10,2
5771,2,8722,15,1
5842,9,5827,53,1
8027,9,390,31,3
5832,6,4506,2,3
1629,8,8634,31,4
4888,9,2679,67,2
4526,4,1176,93,1
3523,6,9708,2,4
5904,3,1782,73,2
7781,2,5039,36,3
3607,9,2820,46,1
9418,1,9639,1,4
5220,7,1571,49,1
234,9,9559,60,2
7755,2,1280,61,3
3796,9,2436,87,2
4118,8,3264,90,1
6318,7,5747,86,2
5001,3,8793,96,3
3800,1,5690,31,2
7809,4,7243,28,1
3899,2,8847,75,3
5024,7,460,25,3
1948,9,7586,49,1
6361,1,1276,75,3
470,9,9969,63,4
9944,3,4588,13,2
3492,4,1684,88,4
6091,4,5883,28,1
2671,8,3593,73,2
9800,5,7527,17,2
2224,1,1722,17,4
1106,6,5494,66,2
2188,9,7350,46,2
818,3,6925,79,3
5571,5,7686,63,2
4523,6,9925,22,1
5793,5,5273,42,4
9381,6,8139,38,2
8780,7,6611,18,2
7459,7,3918,36,3
2624,8,3123,89,2
7094,7,1455,31,3
9392,5,1875,24,1
9916,2,7723,11,2
9119,5,4630,56,2
888,8,847,81,4
2437,4,2162,86,1
6056,1,9520,85,1
7064,9,8487,42,3
817,5,3316,36,3
8934,6,7450,84,4
3414,6,983,68,2
6352,6,4698,69,4
2341,6,1840,49,3
9029,5,6299,52,2
3167,2,1001,55,1
1809,8,7927,81,4
8035,2,2847,46,4
1264,3,3665,14,4
5086,9,1966,90,2
9675,3,6543,80,3
5835,1,7205,44,3
5194,7,1717,22,2
4449,4,8540,21,3
4945,9,3607,78,2
4045,9,2673,20,1
6503,4,4210,43,1
3702,9,9707,25,2
1035,3,7724,48,2
9256,6,7846,94,3
5590,4,7167,9,1
1228,1,4482,29,2
9999,7,8678,56,4
6811,8,7073,64,2
5141,6,4461,46,2
52,6,7017,79,4
9067,7,1564,89,1
8395,6,6510,54,1
159,2,1737,23,2
7552,7,4732,75,2
1587,8,8326,62,3
1589,6,8367,73,4
9841,5,7805,12,1
9328,5,4999,78,3
6930,2,8529,90,2
6596,3,1037,43,2
6174,2,7465,3,1
8098,3,4944,86,1
3858,2,3315,89,3
9814,5,9168,8,2
6691,6,831,90,1
2828,6,5796,10,2
436,1,1821,92,3
8274,8,7305,99,3
8168,6,4215,33,1
3878,4,5023,43,2
1588,8,9319,25,3
2780,4,4315,95,4
8981,6,9235,81,2
8561,7,1417,18,3
5686,8,1358,81,3
3965,8,1966,58,1
4727,8,7573,36,2
973,1,7647,10,4
1238,2,2323,42,3
2951,7,703,47,2
2342,9,9066,93,1
6520,2,5582,57,2
7310,8,6804,94,2
6046,8,7416,93,2
2158,4,7016,58,4
9288,7,3793,88,4
6589,2,6110,21,2
1497,2,1773,7,4
4545,5,6556,39,2
6465,2,9835,79,4
4257,9,1860,45,4
2422,2,3462,74,3
8564,6,6441,60,3
5185,9,8455,53,1
5647,6,6680,34,2
357,2,1634,15,3
5242,9,5856,52,1
8011,8,9475,46,2
9240,2,6581,0,4
2092,7,3512,65,4
5409,7,8778,5,3
2015,1,5978,37,2
9059,3,8427,13,3
4044,6,1660,1,4
187,4,3681,53,2
6858,7,9075,3,4
3655,8,9942,84,3
3426,3,4966,78,2
7194,5,9428,20,3
1381,5,6839,54,3
7468,9,7605,89,3
413,1,5461,70,1
5037,7,8811,22,3
4897,9,5413,9,3
3336,4,3457,26,1
3606,5,6177,93,3
3175,6,5291,90,1
2241,3,7726,40,3
9708,7,3884,42,3
7796,4,3800,60,4
256,6,8060,60,4
8620,5,3203,92,1
200,1,3186,41,2
2235,2,1041,53,3
4743,4,7310,28,3
1767,4,338,64,4
4236,4,7720,47,1
6729,8,3955,76,1
8450,1,711,57,1
7277,6,7097,3,1
1572,9,343,82,4
24,3,2967,21,3
3363,4,2000,89,4
1088,5,4744,25,1
4674,6,8890,78,2
2694,3,9978,14,4
7582,6,1747,16,3
3398,1,2552,9,4
3559,5,2789,11,2
9156,6,2351,41,1
2841,7,9052,32,1
2311,3,2286,23,2
8333,5,8016,73,2
3234,2,9289,30,3
4152,6,590,66,3
1309,8,6772,25,2
695,8,3533,78,2
9859,4,3987,68,4
3752,3,8104,42,2
6337,4,3690,61,3
1227,9,7742,28,3
1999,3,6760,99,4
276,3,854,43,4
8176,2,1906,31,2
7664,9,3308,95,2
5929,4,6676,55,2
2953,8,1861,21,1
3637,5,8414,24,3
3906,7,9518,87,4
4778,9,2985,21,3
5845,3,2641,12,1
9698,5,746,41,4
4117,1,4744,17,4
7030,7,1403,98,3
1137,5,4779,58,1
2767,5,8909,79,4
2334,6,8827,16,1
7706,2,4752,77,4
942,7,1137,29,1
7662,4,5699,95,4
2490,4,4479,72,2
9679,9,665,61,4
6290,4,437,38,1
4935,1,822,77,2
3935,4,783,31,1
6956,3,5912,62,2
2384,3,1785,65,2
115,7,3651,22,1
1863,2,7461,9,1
9976,8,7786,65,4
3119,8,3362,30,4
4258,2,7822,48,2
6705,8,4587,54,3
902,9,3837,47,1
2819,5,588,4,4
3822,2,929,61,4
8161,9,7853,71,2
6890,1,6682,71,2
9090,7,3704,81,3
4699,1,6994,99,3
8918,4,6013,50,3
3802,5,5913,53,4
6068,7,3990,62,4
5810,5,9957,43,4
3536,6,2447,17,2
3825,7,4652,99,4
8642,7,7125,40,4
8608,1,1239,15,2
4810,1,8288,83,1
1946,2,9639,24,2
8600,2,2294,60,1
7136,9,5728,26,1
5335,1,569,22,4
3488,5,6753,78,4
1610,2,5564,52,3
7461,9,3506,59,3
8473,4,3599,56,3
4677,4,3568,55,2
4959,4,464,62,3
5867,4,418,53,4
8763,7,3236,0,1
4761,5,1797,48,1
2194,3,8276,42,4
8003,5,4197,29,2
5701,6,5650,25,4
5113,9,4558,11,4
557,3,7737,77,4
8065,3,487,11,4
5139,7,5366,52,2
1207,1,547,45,2
7033,3,1471,42,2
7309,6,6114,6,1
1510,7,8652,35,4
6769,1,6600,95,4
3829,9,8297,14,3
3732,7,2083,87,2
7957,2,6050,16,2
3211,8,9168,22,3
3630,6,6596,45,2
1708,5,1928,71,2
1845,1,8779,5,4
266,1,388,2,3
5985,2,1016,20,3
1140,2,4323,73,2
3162,8,5680,80,2
6207,7,7123,21,2
2046,3,7619,30,3
3730,1,4698,51,3
1909,2,4184,52,1
7307,3,2697,23,2
2660,1,499,6,2
656,7,1130,80,4
6660,4,8592,47,3
1307,1,5141,94,1
9429,9,2889,36,4
998,7,2452,25,3
7432,1,7095,4,2
2834,9,618,47,4
9178,9,7417,80,3
5880,1,8934,85,1
1237,8,6986,99,4
2151,9,2127,68,1
7919,9,9182,69,2
9695,1,1536,8,4
7189,9,7541,47,4
8303,1,475,7,1
6578,7,2057,7,4
5091,3,6160,20,2
2186,6,312,77,1
1134,3,9444,1,1
5004,8,1934,90,4
7974,3,9157,5,2
1303,8,6991,47,4
8468,9,1736,52,4
1627,1,5719,86,4
9281,8,8952,78,4
1522,9,3384,49,1
9810,3,7758,68,3
358,6,8625,84,1
138,9,6407,42,2
299,2,7218,67,1
1556,7,4688,28,1
5099,6,4884,74,2
382,6,6453,76,1
8312,5,5506,47,2
6948,2,6705,13,2
4857,1,2423,32,1
3180,6,8402,59,3
1439,9,4886,3,1
7269,2,4928,30,3
5673,1,978,24,4
946,8,1781,92,4
2390,5,5593,28,2
5498,2,9593,52,3
7073,1,9725,44,4
9230,7,2350,79,1
2721,3,7633,2,3
1932,9,1281,80,2
7423,1,5509,67,3
3236,1,8908,11,1
3140,9,4225,27,1
4163,8,7220,58,2
8888,3,5920,72,3
3807,1,8212,34,1
9479,2,1643,26,1
6983,8,6794,59,1
8904,7,5636,23,2
9722,2,7563,19,1
4154,3,6170,37,1
4172,8,8495,3,2
