house_id,num_rooms,location,size_sqft,age,num_bathrooms,parking,garden,floor,price
7322,5,Countryside,6358,49,1,0,1,8,1286427
7323,5,Uptown,3815,55,3,2,0,1,777161
7324,4,Downtown,3630,93,4,0,1,3,707411
7325,8,Uptown,7791,64,2,3,0,9,1589263
7326,7,Industrial Area,1974,40,4,0,1,4,448822
7327,9,Countryside,6328,24,4,0,0,8,1346703
7328,7,Countryside,1661,33,1,2,1,9,378241
7329,1,Suburb,9278,7,4,2,0,8,1892890
7330,7,Countryside,855,55,2,0,1,6,204021
7331,1,Downtown,8092,83,3,2,1,9,1566845
7332,7,Downtown,2412,29,2,0,1,6,543038
7333,8,Downtown,2510,67,2,3,0,5,534338
7334,9,Industrial Area,2001,20,2,3,0,8,480097
7335,3,Countryside,3012,90,2,1,0,4,565274
7336,4,Countryside,6763,9,4,2,1,3,1419236
7337,4,Downtown,2616,86,1,0,1,4,483109
7338,9,Suburb,6769,32,3,3,0,9,1433419
7339,7,Suburb,1910,74,1,1,1,4,383576
7340,3,Countryside,4652,82,4,1,1,7,912386
7341,5,Countryside,6643,74,1,0,0,1,1305790
7342,7,Uptown,5005,3,1,1,0,6,1071337
7343,8,Countryside,9619,22,4,1,1,8,2003044
7344,1,Downtown,5791,68,1,0,0,7,1114666
7345,2,Industrial Area,9396,52,3,1,1,5,1878773
7346,7,Countryside,8655,4,4,1,1,4,1829146
7347,2,Countryside,9628,17,3,0,1,2,1947350
7348,7,Downtown,5010,16,1,0,0,1,1062547
7349,9,Uptown,2325,57,2,3,1,1,518630
7350,2,Countryside,405,66,2,1,0,5,39072
7351,7,Suburb,4759,71,4,3,0,9,982931
7352,4,Suburb,3392,55,2,3,0,7,684252
7353,2,Suburb,9644,39,2,2,1,2,1938003
7354,7,Industrial Area,998,86,2,0,0,6,187294
7355,5,Industrial Area,9238,86,4,2,1,7,1838840
7356,1,Countryside,6371,1,3,0,1,8,1313216
7357,5,Countryside,6039,20,2,2,0,9,1245138
7358,3,Countryside,9452,51,4,0,0,3,1896509
7359,7,Industrial Area,3791,23,3,1,0,2,827345
7360,6,Countryside,3597,52,4,1,1,7,760494
7361,8,Downtown,3277,37,2,3,1,8,716985
7362,5,Uptown,508,19,2,2,0,9,153650
7363,2,Suburb,3616,49,1,3,1,5,719301
7364,9,Suburb,5707,38,1,2,0,9,1199449
7365,8,Downtown,7533,59,1,0,1,1,1547273
7366,6,Countryside,2191,90,3,0,1,9,437065
7367,7,Industrial Area,9668,38,4,2,0,5,1993528
7368,9,Countryside,3806,70,3,2,0,2,795901
7369,7,Countryside,2339,32,1,1,1,6,514806
7370,3,Suburb,3589,28,1,2,1,1,736708
7371,6,Suburb,9944,73,2,1,0,7,1980657
7372,7,Industrial Area,6945,9,3,2,1,7,1487194
7373,2,Suburb,5061,75,2,1,0,8,965453
7374,3,Countryside,1917,66,2,3,0,1,363056
7375,4,Downtown,8486,2,4,1,1,2,1766968
7376,6,Industrial Area,734,76,1,3,0,1,151307
7377,1,Downtown,1946,30,2,1,0,8,392057
7378,9,Countryside,6967,26,2,0,0,8,1467147
7379,5,Industrial Area,5558,69,1,1,0,3,1100147
7380,7,Downtown,7490,26,1,2,0,2,1545361
7381,9,Industrial Area,1740,98,4,3,0,9,369161
7382,9,Countryside,6395,8,4,2,1,5,1397992
7383,1,Industrial Area,7175,5,2,2,0,9,1454801
7384,1,Countryside,4743,5,2,0,0,2,967569
7385,3,Industrial Area,5160,25,2,1,0,6,1052532
7386,6,Industrial Area,9425,42,3,0,1,1,1915125
7387,2,Suburb,9638,18,4,1,0,7,1944930
7388,1,Countryside,8013,15,2,2,1,4,1622917
7389,1,Uptown,680,22,1,1,0,7,123621
7390,5,Industrial Area,9316,74,4,0,0,9,1860207
7391,4,Downtown,7473,79,4,3,1,1,1494272
7392,1,Suburb,1937,28,2,0,0,1,382704
7393,4,Suburb,7843,37,3,0,0,7,1587208
7394,3,Industrial Area,824,58,2,0,1,2,150901
7395,2,Uptown,3407,47,3,3,0,8,677360
7396,9,Suburb,8442,19,3,2,0,4,1777188
7397,1,Countryside,1393,20,1,0,0,7,268790
7398,7,Industrial Area,404,27,2,0,0,2,126129
7399,4,Industrial Area,2039,49,3,0,1,8,417248
7400,5,Uptown,3426,32,4,3,0,6,740445
7401,5,Countryside,1976,39,2,3,0,1,429113
7402,1,Countryside,8204,89,3,3,0,9,1577652
7403,6,Uptown,8327,53,4,2,1,2,1712042
7404,9,Downtown,5216,9,1,1,1,4,1136534
7405,2,Countryside,3234,33,1,2,0,9,651715
7406,7,Downtown,5456,72,2,2,0,8,1096665
7407,6,Downtown,1342,35,2,2,1,8,323211
7408,5,Industrial Area,9933,74,2,1,0,4,1965736
7409,4,Industrial Area,2145,73,2,0,0,1,402846
7410,4,Suburb,3801,6,2,3,0,4,814969
7411,6,Industrial Area,1841,15,3,2,0,3,431629
7412,4,Countryside,766,50,4,3,1,3,181937
7413,5,Countryside,3244,89,2,3,1,1,638386
7414,6,Downtown,4594,95,4,3,1,9,924967
7415,5,Countryside,1891,60,3,0,1,3,389203
7416,7,Industrial Area,4372,30,3,3,0,4,929799
7417,9,Industrial Area,3872,31,3,3,0,1,851220
7418,7,Industrial Area,9685,44,2,0,1,3,1972559
7419,7,Uptown,6278,75,1,3,1,1,1274817
7420,4,Countryside,593,26,1,1,0,4,148208
7421,1,Suburb,9413,21,2,1,0,7,1883137
7422,8,Countryside,6158,14,2,2,0,8,1321037
7423,4,Countryside,1638,7,2,1,0,8,376711
7424,1,Uptown,5509,67,3,1,0,1,1072152
7425,5,Countryside,3775,7,1,1,1,6,818847
7426,8,Downtown,2798,86,1,0,0,8,555067
7427,4,Industrial Area,9399,15,4,1,0,8,1931926
7428,8,Industrial Area,6028,47,4,3,1,9,1271027
7429,8,Uptown,7617,33,1,2,0,8,1580605
7430,3,Industrial Area,2793,85,1,3,0,5,520729
7431,9,Downtown,3388,86,3,3,0,1,707114
7432,3,Uptown,6581,56,4,1,1,9,1315446
7433,1,Suburb,7095,4,2,2,0,5,1445115
7434,2,Industrial Area,5927,43,3,3,0,7,1185488
7435,6,Countryside,4290,70,4,2,0,7,866269
7436,2,Downtown,4051,36,2,1,0,4,805722
7437,6,Downtown,7541,89,2,3,1,8,1510890
7438,1,Industrial Area,2397,27,1,0,0,9,469358
7439,1,Suburb,3474,67,1,3,0,4,658764
7440,5,Countryside,687,95,2,3,0,2,119278
7441,9,Suburb,598,37,2,2,0,4,186746
7442,8,Suburb,4734,45,1,2,1,2,1001564
7443,3,Industrial Area,4361,72,1,2,1,1,855487
7444,3,Countryside,773,99,1,1,0,1,97727
7445,1,Industrial Area,5357,25,1,2,0,4,1064114
7446,3,Industrial Area,5589,74,4,1,1,9,1112088
7447,1,Downtown,4408,83,1,2,1,9,819451
7448,8,Industrial Area,8940,52,3,0,0,7,1835926
7449,1,Uptown,2521,62,3,2,1,5,476164
7450,5,Countryside,5551,62,3,1,0,6,1114560
7451,9,Downtown,3911,37,1,1,1,1,851537
7452,7,Countryside,2942,14,2,3,0,3,653970
7453,4,Downtown,2220,98,2,2,1,1,414521
7454,9,Uptown,7375,8,4,1,0,5,1581805
7455,9,Industrial Area,6294,96,1,3,0,4,1267128
7456,2,Downtown,2616,74,3,0,1,3,485365
7457,6,Downtown,1574,21,2,1,1,6,371467
7458,4,Downtown,5283,69,1,2,1,6,1040564
7459,8,Uptown,8134,55,3,0,0,9,1664944
7460,7,Countryside,3918,36,3,1,1,4,835259
7461,7,Uptown,559,56,3,2,1,9,152991
7462,9,Downtown,3506,59,3,1,0,4,744391
7463,5,Downtown,5478,84,3,2,0,8,1073389
7464,6,Industrial Area,5658,11,4,3,1,8,1216190
7465,1,Uptown,4807,6,3,1,0,2,977848
7466,6,Uptown,6758,65,4,1,1,8,1370205
7467,2,Suburb,7841,40,3,0,0,2,1569980
7468,6,Countryside,3808,23,3,3,0,8,814089
7469,9,Suburb,7605,89,3,0,1,6,1548102
7470,8,Suburb,5294,24,3,1,1,3,1137881
7471,9,Countryside,8723,61,4,3,0,7,1807434
7472,8,Industrial Area,7054,83,1,2,1,6,1426033
7473,3,Industrial Area,9221,43,2,3,1,3,1858529
7474,8,Countryside,5816,1,4,3,1,5,1281781
7475,6,Countryside,6168,41,4,2,1,4,1283183
7476,6,Uptown,6099,98,4,1,1,6,1206402
7477,6,Uptown,3229,32,1,1,1,1,683821
7478,3,Uptown,8809,16,2,0,0,1,1791996
7479,1,Uptown,1830,62,1,1,1,8,319687
7480,4,Downtown,8213,21,2,1,1,8,1677839
7481,6,Downtown,9602,0,2,2,1,9,2006577
7482,2,Industrial Area,1015,93,2,0,1,8,149932
7483,7,Downtown,9833,69,1,3,0,2,1987165
7484,7,Downtown,7827,53,2,0,0,5,1588454
7485,4,Uptown,3612,13,3,1,1,8,776921
7486,4,Uptown,7523,99,4,0,1,9,1479666
7487,1,Countryside,5492,96,2,3,0,6,1029922
7488,2,Uptown,7327,52,4,2,1,4,1465782
7489,9,Countryside,501,5,1,1,1,9,209637
7490,8,Countryside,2440,89,1,1,0,4,480941
7491,8,Downtown,9548,63,3,3,1,6,1963139
7492,9,Uptown,3971,87,2,2,1,5,827846
7493,7,Downtown,8910,32,4,0,0,1,1836065
7494,9,Uptown,7670,71,4,3,1,4,1595586
7495,2,Downtown,2898,43,4,0,1,3,577909
7496,6,Downtown,9117,33,1,2,0,8,1869073
7497,3,Downtown,2244,33,2,2,0,7,460098
7498,6,Industrial Area,3229,23,3,2,0,1,700317
7499,3,Downtown,3683,1,3,2,1,8,793086
7500,8,Suburb,3840,7,1,0,0,7,843483
7501,4,Suburb,693,24,2,3,1,2,177802
7502,6,Suburb,7310,93,3,3,1,4,1459216
7503,9,Countryside,7077,31,3,0,0,2,1489574
7504,2,Downtown,9123,55,1,2,1,9,1811020
7505,2,Suburb,621,93,4,2,1,8,91852
7506,7,Countryside,4969,6,3,1,0,1,1067097
7507,2,Suburb,1993,47,1,1,0,1,376793
7508,2,Uptown,1363,87,3,0,1,8,217915
7509,4,Industrial Area,8221,53,3,3,1,5,1665145
7510,9,Downtown,3411,62,1,1,1,1,734353
7511,8,Industrial Area,9968,72,1,1,1,4,2015858
7512,2,Industrial Area,3561,79,2,3,0,2,680585
7513,8,Uptown,3386,1,3,1,1,9,782175
7514,4,Uptown,4111,34,4,3,1,6,862034
7515,2,Uptown,3651,97,4,0,1,9,676008
7516,7,Countryside,7380,21,2,1,0,1,1541276
7517,6,Suburb,9450,82,2,2,0,1,1880568
7518,5,Downtown,4443,63,1,0,0,4,885659
7519,1,Uptown,6632,58,4,1,1,2,1309851
7520,2,Downtown,6747,48,3,3,1,1,1346366
7521,8,Downtown,8163,51,1,0,1,6,1664198
7522,1,Downtown,3476,20,3,1,1,8,716895
7523,3,Uptown,2716,11,4,0,1,1,591179
7524,2,Uptown,7968,10,1,2,1,6,1625650
7525,5,Suburb,8951,53,3,1,1,1,1804821
7526,4,Uptown,2611,82,2,1,1,8,494157
7527,7,Uptown,1529,69,3,3,0,6,321979
7528,5,Downtown,1830,13,3,0,0,1,416979
7529,8,Suburb,9879,32,1,2,0,9,2041537
7530,4,Industrial Area,3097,76,4,3,1,1,618977
7531,6,Uptown,1663,25,3,1,0,9,395487
7532,4,Uptown,4802,13,3,3,0,3,1011065
7533,2,Industrial Area,752,87,3,3,0,8,114567
7534,1,Downtown,4204,47,3,2,1,8,831936
7535,1,Suburb,6296,64,2,1,1,7,1220438
7536,8,Downtown,877,45,4,2,1,2,235904
7537,4,Countryside,4219,54,4,1,0,3,860109
7538,5,Uptown,7617,93,1,0,0,5,1493527
7539,8,Countryside,3564,73,3,0,0,5,739109
7540,7,Uptown,2231,73,1,2,0,2,460420
7541,8,Countryside,4542,91,2,3,1,1,920390
7542,8,Industrial Area,8481,67,2,1,1,5,1719466
7543,6,Uptown,482,77,3,1,0,5,100016
7544,2,Uptown,8727,11,1,2,1,3,1765487
7545,6,Countryside,937,53,1,3,1,8,215920
7546,1,Suburb,3305,63,4,3,0,6,636631
7547,1,Countryside,3772,46,1,1,0,2,725596
7548,3,Uptown,824,36,2,0,1,2,175921
7549,3,Uptown,5959,73,2,1,1,4,1165421
7550,5,Suburb,2670,40,3,0,0,6,554560
7551,1,Downtown,9776,26,1,2,1,9,1962856
7552,6,Suburb,1935,41,1,3,0,8,429425
7553,7,Downtown,4732,75,2,1,1,8,963847
7554,3,Uptown,7767,85,3,2,0,2,1527670
7555,4,Industrial Area,4514,67,4,3,1,4,917284
7556,3,Industrial Area,879,28,4,0,1,6,205114
7557,1,Countryside,8150,35,3,2,0,6,1634041
7558,8,Suburb,4241,56,3,2,0,6,883752
7559,2,Suburb,8687,77,4,1,1,8,1719336
7560,1,Industrial Area,8824,11,2,2,1,8,1782258
7561,8,Downtown,3391,44,1,2,1,7,731340
7562,7,Suburb,5018,19,4,1,0,5,1075244
7563,7,Downtown,9149,44,3,2,0,6,1878041
7564,4,Downtown,9195,22,3,0,0,6,1864100
7565,9,Downtown,5852,61,1,1,0,3,1209915
7566,6,Downtown,5278,85,3,0,1,3,1048843
7567,2,Countryside,9941,33,2,1,0,7,1991409
7568,1,Countryside,1552,20,3,3,0,6,334332
7569,1,Industrial Area,9015,50,1,2,1,5,1774420
7570,9,Countryside,2722,8,4,3,1,6,665746
7571,4,Suburb,8527,73,2,0,1,6,1683754
7572,5,Countryside,9267,9,3,3,0,4,1926173
7573,3,Suburb,327,51,1,0,1,5,58144
7574,4,Suburb,7839,44,4,3,0,7,1589263
7575,8,Downtown,385,51,4,0,1,1,137213
7576,4,Industrial Area,7209,29,1,2,0,6,1468265
7577,9,Downtown,4581,63,4,3,1,5,973244
7578,9,Downtown,4953,96,4,0,0,6,1009922
7579,6,Countryside,8333,1,4,0,0,1,1736407
7580,2,Countryside,7964,48,4,3,1,4,1599609
7581,7,Suburb,5366,95,1,3,0,8,1069494
7582,9,Countryside,556,44,1,3,0,4,179730
7583,6,Countryside,1747,16,3,2,0,8,407885
7584,3,Uptown,6000,27,3,2,1,8,1236201
7585,7,Suburb,4899,44,2,2,1,2,1035204
7586,5,Suburb,3643,16,4,3,1,6,806743
7587,1,Uptown,993,58,4,0,1,7,181352
7588,3,Suburb,8974,13,2,0,0,7,1817614
7589,5,Industrial Area,3965,9,1,0,1,1,845043
7590,7,Industrial Area,2974,97,1,1,0,4,566502
7591,3,Uptown,650,77,2,3,1,7,107072
7592,6,Countryside,9140,80,3,0,0,6,1815355
7593,5,Industrial Area,7344,85,3,3,1,3,1466868
7594,1,Uptown,8719,17,4,3,0,1,1771357
7595,6,Industrial Area,2363,34,3,0,1,5,515452
7596,8,Downtown,6229,47,1,3,1,8,1294416
7597,1,Uptown,8916,57,2,1,0,3,1745978
7598,2,Suburb,7713,17,2,1,1,5,1571871
7599,4,Industrial Area,2121,51,2,0,0,9,432767
7600,2,Suburb,5189,29,3,3,0,8,1048899
7601,9,Uptown,1885,36,2,1,1,9,458666
7602,8,Industrial Area,4959,39,2,0,1,5,1046853
7603,8,Suburb,2580,5,3,2,0,3,608471
7604,4,Countryside,4049,78,1,2,1,9,792047
7605,5,Countryside,2838,34,4,2,0,4,617694
7606,4,Downtown,9508,25,1,2,1,1,1938209
7607,9,Uptown,743,90,3,1,1,2,164681
7608,2,Suburb,2367,29,2,0,0,8,470931
7609,8,Downtown,8602,74,4,1,0,2,1755313
7610,2,Uptown,2834,23,1,2,1,6,590062
7611,1,Countryside,388,54,4,3,1,5,72140
7612,3,Suburb,3690,77,1,2,1,9,712763
7613,9,Industrial Area,5537,86,1,3,1,8,1137257
7614,3,Countryside,6877,8,3,0,0,1,1408450
7615,9,Industrial Area,2241,61,1,1,0,3,485297
7616,7,Industrial Area,3610,17,2,3,1,5,794917
7617,1,Suburb,8563,50,3,2,0,8,1700035
7618,5,Suburb,1121,18,4,1,1,7,277982
7619,9,Industrial Area,8372,68,3,3,1,2,1718693
7620,3,Downtown,1115,81,1,0,1,7,174934
7621,9,Industrial Area,8895,32,4,3,0,5,1870920
7622,5,Industrial Area,1998,37,2,3,0,6,426291
7623,9,Suburb,7662,12,3,0,0,8,1630570
7624,6,Uptown,5991,48,1,1,0,5,1225082
7625,9,Countryside,6029,72,4,0,1,9,1255945
7626,7,Suburb,2253,89,2,1,1,1,458453
7627,7,Downtown,5263,52,2,1,0,5,1085095
7628,8,Countryside,6286,0,3,1,1,1,1353872
7629,7,Suburb,8052,11,4,3,0,1,1697485
7630,9,Suburb,5291,23,1,2,0,1,1143047
7631,9,Uptown,4101,0,4,2,0,5,940086
7632,6,Downtown,8747,67,2,3,0,9,1758908
7633,7,Downtown,2231,6,4,1,1,2,530528
7634,2,Suburb,1411,91,3,0,1,6,236907
7635,9,Uptown,1172,68,4,0,1,5,282731
7636,1,Suburb,8254,38,4,2,0,7,1639809
7637,1,Industrial Area,4887,31,3,1,0,7,973066
7638,3,Industrial Area,6779,48,4,3,1,3,1372787
7639,6,Uptown,1861,30,3,3,1,6,431426
7640,5,Suburb,5826,78,3,2,0,3,1148365
7641,2,Uptown,4757,2,3,1,1,2,988079
7642,9,Suburb,5860,46,2,0,0,5,1224578
7643,4,Suburb,8181,14,4,0,0,4,1691220
7644,4,Industrial Area,9385,50,3,3,1,4,1898672
7645,5,Countryside,8015,81,1,2,1,4,1583037
7646,8,Downtown,2984,84,1,3,0,8,601888
7647,4,Downtown,9738,73,2,0,1,1,1923298
7648,5,Uptown,1046,20,3,3,0,3,255263
7649,4,Downtown,5543,89,3,1,1,9,1075791
7650,6,Industrial Area,7126,40,2,0,0,3,1452375
7651,3,Countryside,4385,2,4,0,0,1,920792
7652,8,Suburb,6417,0,3,3,0,5,1382954
7653,6,Suburb,1306,20,3,3,1,4,337269
7654,5,Industrial Area,8429,74,1,2,1,8,1673257
7655,2,Downtown,4610,79,3,3,1,9,890675
7656,7,Suburb,9382,98,2,1,1,5,1869715
7657,2,Downtown,3176,20,1,2,1,1,659464
7658,1,Industrial Area,2326,74,2,2,1,4,425451
7659,7,Suburb,5856,94,2,0,0,3,1159762
7660,5,Uptown,4407,48,3,1,0,6,901631
7661,1,Countryside,5541,64,4,1,1,2,1088145
7662,4,Downtown,5969,40,3,2,1,5,1229924
7663,4,Downtown,5699,95,4,2,0,8,1118298
7664,7,Downtown,9233,66,1,0,1,5,1863770
7665,9,Downtown,3308,95,2,3,1,5,674064
7666,2,Industrial Area,7795,41,2,1,1,8,1552794
7667,1,Industrial Area,3962,68,3,1,0,5,746063
7668,2,Industrial Area,5720,56,4,0,1,4,1133106
7669,7,Industrial Area,3211,42,2,2,0,9,694026
7670,6,Suburb,7197,11,2,1,1,2,1501870
7671,4,Industrial Area,5785,77,4,0,0,1,1146346
7672,1,Suburb,6138,63,2,2,1,4,1191310
7673,1,Uptown,1073,50,2,0,1,3,195939
7674,5,Industrial Area,2444,72,2,1,0,9,481276
7675,1,Uptown,9484,59,4,2,0,3,1865229
7676,7,Industrial Area,6280,70,4,0,0,3,1280404
7677,1,Uptown,6697,79,1,0,1,7,1273308
7678,1,Countryside,8441,27,2,0,1,2,1683891
7679,2,Uptown,3537,70,2,1,0,8,675018
7680,3,Suburb,8495,13,1,1,0,6,1714630
7681,1,Downtown,5882,31,4,3,1,9,1197065
7682,9,Uptown,6588,7,4,1,0,8,1420759
7683,8,Downtown,8656,26,3,0,0,4,1798342
7684,5,Countryside,2197,49,4,1,1,8,461691
7685,2,Countryside,5733,58,3,0,0,4,1125001
7686,5,Suburb,2867,56,1,0,1,5,577640
7687,6,Suburb,8430,2,4,0,0,7,1761909
7688,1,Uptown,6017,26,1,2,0,6,1206539
7689,4,Industrial Area,7052,93,3,3,0,5,1381490
7690,9,Countryside,2859,33,2,3,0,2,653069
7691,2,Downtown,9830,25,2,0,1,5,1986613
7692,5,Industrial Area,4937,39,1,1,0,7,998567
7693,1,Countryside,912,85,2,3,0,6,118211
7694,4,Uptown,8046,31,1,0,0,6,1623707
7695,4,Countryside,2184,40,3,1,0,5,451714
7696,6,Suburb,4324,1,2,2,0,9,930569
7697,9,Downtown,3434,71,3,2,1,1,725299
7698,3,Downtown,9547,6,4,0,1,4,1950677
7699,9,Suburb,1922,18,2,1,1,7,469708
7700,6,Industrial Area,3582,32,2,2,0,1,759859
7701,7,Suburb,2910,1,2,2,1,4,678856
7702,2,Downtown,3369,66,1,2,0,6,642365
7703,6,Uptown,6786,91,4,1,1,8,1354635
7704,6,Industrial Area,1555,77,4,0,1,7,319122
7705,2,Countryside,2960,14,4,0,0,9,623975
7706,2,Uptown,9534,20,3,2,1,7,1932003
7707,2,Industrial Area,4752,77,4,0,0,3,908465
7708,1,Downtown,9934,58,1,3,1,4,1959156
7709,5,Downtown,7402,81,1,2,0,3,1465409
7710,8,Uptown,4476,38,3,1,0,9,956917
7711,2,Industrial Area,3986,19,3,0,0,8,805152
7712,5,Countryside,5537,0,4,1,0,9,1187940
7713,8,Countryside,7961,72,4,0,0,2,1614255
7714,5,Suburb,1090,8,1,1,0,5,271934
7715,2,Uptown,8716,50,1,1,1,5,1734160
7716,3,Industrial Area,3334,37,4,0,0,7,671865
7717,6,Uptown,525,92,1,2,1,4,91211
7718,5,Countryside,5648,14,3,2,1,4,1194761
7719,4,Industrial Area,6766,83,1,1,0,8,1312123
7720,4,Downtown,3479,40,4,3,0,1,716183
7721,5,Downtown,9303,93,3,1,1,6,1848852
7722,2,Industrial Area,4523,46,1,3,1,9,907859
7723,9,Uptown,7820,25,3,2,0,2,1653164
7724,2,Uptown,4366,53,4,3,0,5,877379
7725,2,Downtown,4662,69,1,0,1,9,901805
7726,9,Downtown,5323,38,4,3,1,4,1154758
7727,3,Countryside,4609,16,2,0,1,9,949160
7728,7,Industrial Area,546,69,4,1,0,8,131592
7729,4,Uptown,6037,91,2,3,0,9,1179715
7730,6,Countryside,1918,8,3,0,1,2,457080
7731,4,Uptown,8912,90,3,1,1,5,1751170
7732,7,Downtown,5460,98,2,3,0,9,1084552
7733,1,Industrial Area,1671,45,3,3,1,5,322510
7734,3,Suburb,8028,5,3,0,0,4,1648304
7735,3,Industrial Area,4538,67,4,1,0,8,902097
7736,1,Suburb,2912,15,2,0,0,6,589174
7737,6,Countryside,2380,86,1,3,1,2,475944
7738,9,Suburb,6219,86,3,1,0,8,1265818
7739,8,Suburb,4624,28,3,2,0,5,998132
7740,7,Countryside,8097,40,1,2,0,7,1664915
7741,8,Industrial Area,3035,67,4,2,1,4,650202
7742,6,Countryside,6383,61,4,3,1,9,1313159
7743,9,Downtown,7652,39,4,2,0,2,1612163
7744,3,Downtown,9321,61,1,3,0,9,1840566
7745,9,Suburb,3358,23,4,1,1,4,767323
7746,4,Countryside,9341,5,3,0,0,6,1909576
7747,7,Countryside,5634,39,4,3,1,5,1188110
7748,9,Countryside,1453,69,3,1,1,3,342858
7749,2,Industrial Area,5240,57,1,1,1,7,1035508
7750,2,Uptown,3379,13,4,1,1,4,703963
7751,9,Uptown,702,77,4,0,0,1,181455
7752,3,Uptown,3275,44,3,3,1,8,662447
7753,9,Industrial Area,7836,98,1,1,0,3,1566270
7754,5,Countryside,6219,5,4,2,0,6,1314649
7755,6,Uptown,7060,22,1,2,1,2,1458025
7756,2,Countryside,1280,61,3,1,1,9,241990
7757,8,Suburb,6980,83,3,2,1,4,1412573
7758,9,Uptown,2684,16,4,2,1,7,649447
7759,2,Suburb,9290,83,1,3,1,9,1806196
7760,6,Industrial Area,1666,69,3,0,0,3,333407
7761,6,Downtown,3238,27,1,3,1,3,709662
7762,8,Industrial Area,1562,12,2,1,1,3,400572
7763,5,Industrial Area,7959,28,2,1,0,5,1622794
7764,9,Industrial Area,6487,44,4,2,1,6,1376435
7765,1,Uptown,8795,19,1,3,0,3,1767680
7766,9,Suburb,2616,57,1,1,1,9,564418
7767,7,Uptown,8209,80,3,1,0,1,1652465
7768,4,Downtown,1221,53,1,2,0,7,239448
7769,3,Industrial Area,7414,98,1,2,1,9,1433820
7770,6,Countryside,6874,63,3,1,1,5,1388801
7771,1,Downtown,8912,51,4,3,0,3,1776806
7772,3,Suburb,5829,42,3,0,1,4,1173947
7773,2,Downtown,4109,86,2,3,0,8,783512
7774,9,Uptown,1466,17,1,2,0,3,385722
7775,3,Countryside,9031,99,1,1,0,5,1751290
7776,2,Uptown,6568,83,4,2,0,3,1267092
7777,4,Industrial Area,5631,53,2,1,0,6,1120435
7778,2,Industrial Area,5329,59,1,1,1,1,1043083
7779,1,Downtown,1760,70,3,0,0,7,302995
7780,6,Industrial Area,4987,99,1,2,1,6,971929
7781,8,Industrial Area,5657,0,4,0,1,6,1238212
7782,2,Suburb,5039,36,3,3,0,3,1007436
7783,9,Suburb,627,48,1,2,1,1,192722
7784,3,Uptown,5538,34,4,0,0,1,1122715
7785,8,Uptown,8843,66,2,2,1,7,1807785
7786,8,Suburb,5432,34,3,0,1,4,1160604
7787,3,Downtown,5032,92,3,0,0,6,950891
7788,3,Suburb,4208,8,2,2,0,4,879217
7789,6,Uptown,5591,36,3,3,1,8,1164566
7790,1,Countryside,8725,59,4,0,1,9,1716774
7791,4,Industrial Area,3422,55,2,0,1,2,689722
7792,1,Countryside,5176,88,1,2,0,1,966531
7793,3,Countryside,3028,11,4,3,0,1,653077
7794,9,Industrial Area,9424,70,2,2,1,7,1926497
7795,5,Suburb,8295,70,1,1,0,2,1637837
7796,5,Downtown,2123,3,4,2,0,3,504923
7797,4,Countryside,3800,60,4,1,1,4,764308
7798,3,Downtown,4373,44,3,0,0,9,866158
7799,5,Uptown,9352,94,3,3,1,2,1856659
7800,4,Countryside,1530,49,2,3,1,2,319084
7801,8,Uptown,4695,49,1,2,0,1,986254
7802,4,Suburb,6351,73,4,1,0,8,1253306
7803,8,Countryside,1776,47,4,2,1,8,425372
7804,6,Uptown,2323,22,2,3,1,5,532364
7805,5,Uptown,2896,89,3,1,0,3,552461
7806,4,Suburb,8140,86,4,3,1,1,1611585
7807,4,Downtown,7421,92,4,1,1,2,1469462
7808,4,Downtown,2730,7,3,2,0,9,592494
7809,9,Countryside,8254,82,1,0,0,8,1663493
7810,4,Suburb,7243,28,1,0,1,4,1475422
7811,9,Countryside,833,42,3,1,1,3,237821
7812,6,Downtown,1556,52,4,1,1,5,339878
7813,7,Suburb,1957,5,3,0,1,8,482251
7814,3,Industrial Area,9644,92,1,2,1,6,1881119
7815,8,Suburb,2052,23,2,2,0,4,479126
7816,3,Suburb,7013,73,2,3,1,8,1390543
7817,1,Industrial Area,3278,13,1,3,1,4,669884
7818,5,Uptown,4632,51,1,0,1,5,931581
7819,2,Uptown,3953,69,1,0,1,2,747159
7820,6,Uptown,3313,3,3,0,0,4,737522
7821,9,Downtown,9192,57,2,1,1,3,1884866
7822,1,Suburb,7952,78,1,3,1,8,1551231
7823,4,Industrial Area,7400,36,4,0,1,8,1508275
7824,1,Downtown,5166,47,2,0,1,7,1015666
7825,1,Industrial Area,2064,38,3,3,0,6,400749
7826,8,Downtown,1422,91,4,0,0,9,298374
7827,2,Downtown,4130,65,3,0,1,4,797509
7828,1,Downtown,7000,12,1,2,0,4,1399205
7829,8,Industrial Area,3258,65,1,3,1,6,694758
7830,4,Countryside,9914,59,1,2,0,1,1981662
7831,3,Downtown,1840,40,4,3,0,2,380960
7832,4,Uptown,9014,31,1,0,0,2,1824500
7833,5,Suburb,5767,51,2,1,0,4,1155414
7834,1,Countryside,7353,4,1,1,1,5,1486820
7835,1,Countryside,5970,66,2,2,0,2,1163881
7836,3,Industrial Area,2038,65,4,1,0,8,402947
7837,6,Countryside,4489,77,3,1,0,5,903891
7838,1,Industrial Area,2833,51,3,2,0,8,553106
7839,2,Industrial Area,5569,48,2,0,1,9,1094718
7840,7,Uptown,8990,28,4,3,1,9,1885427
